STATE/UT,Year,CRIME,Boys 7-12 Years,Girls 7-12 Years,Boys 12-16 Years,Girls 12-16 Years,Boys 16-18 Years,Girls 16-18 Years,Total for boys all Age Groups,Total for girls all Age Groups,Grand total
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,129,0,328,5,7,0,464,5,469
0.0,2002,0.0,163,0,463,6,87,12,713,18,731
0.0,2003,0.0,3,0,1,0,5,0,9,0,9
0.0,2003,0.0,20,0,29,1,16,2,65,3,68
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,4,0,6,0,1,0,11,0,11
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,4,0,6,0,1,0,11,0,11
0.0,2003,0.0,2,0,2,1,2,0,6,1,7
0.0,2003,0.0,2,0,2,1,2,0,6,1,7
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,10,0,18,0,15,0,43,0,43
0.0,2003,0.0,0,0,1,0,0,0,1,0,1
0.0,2003,0.0,2,0,2,1,2,0,6,1,7
0.0,2003,0.0,4,0,5,0,1,0,10,0,10
0.0,2003,0.0,31,0,38,0,7,0,76,0,76
0.0,2003,0.0,4,0,4,0,0,0,8,0,8
0.0,2003,0.0,27,0,34,0,7,0,68,0,68
0.0,2003,0.0,42,0,80,2,18,0,140,2,142
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,5,0,8,0,3,0,16,0,16
0.0,2003,0.0,1,0,1,0,0,0,2,0,2
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,28,0,11,9,8,1,47,10,57
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,11,0,8,0,4,0,23,0,23
0.0,2003,0.0,0,0,2,0,0,0,2,0,2
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,74,0,99,8,54,0,227,8,235
0.0,2003,0.0,237,0,311,22,136,3,684,25,709
0.0,2004,0.0,3,0,1,0,5,0,9,0,9
0.0,2004,0.0,20,0,29,1,16,2,65,3,68
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,4,0,6,0,1,0,11,0,11
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,4,0,6,0,1,0,11,0,11
0.0,2004,0.0,2,0,2,1,2,0,6,1,7
0.0,2004,0.0,2,0,2,1,2,0,6,1,7
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,10,0,18,0,15,0,43,0,43
0.0,2004,0.0,0,0,1,0,0,0,1,0,1
0.0,2004,0.0,2,0,2,1,2,0,6,1,7
0.0,2004,0.0,4,0,5,0,1,0,10,0,10
0.0,2004,0.0,31,0,38,0,7,0,76,0,76
0.0,2004,0.0,4,0,4,0,0,0,8,0,8
0.0,2004,0.0,27,0,34,0,7,0,68,0,68
0.0,2004,0.0,42,0,80,2,18,0,140,2,142
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,5,0,8,0,3,0,16,0,16
0.0,2004,0.0,1,0,1,0,0,0,2,0,2
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,28,0,11,9,8,1,47,10,57
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,11,0,8,0,4,0,23,0,23
0.0,2004,0.0,0,0,2,0,0,0,2,0,2
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,74,0,99,8,54,0,227,8,235
0.0,2004,0.0,237,0,311,22,136,3,684,25,709
0.0,2005,0.0,0,0,15,3,20,3,35,6,41
0.0,2005,0.0,0,0,30,2,34,2,64,4,68
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,13,0,12,0,25,0,25
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,13,0,12,0,25,0,25
0.0,2005,0.0,0,0,6,0,5,0,11,0,11
0.0,2005,0.0,0,0,2,0,1,0,3,0,3
0.0,2005,0.0,0,0,4,0,4,0,8,0,8
0.0,2005,0.0,0,0,5,10,5,12,10,22,32
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,35,7,38,8,73,15,88
0.0,2005,0.0,1,0,25,0,32,0,58,0,58
0.0,2005,0.0,1,0,42,0,48,0,91,0,91
0.0,2005,0.0,0,0,6,0,12,0,18,0,18
0.0,2005,0.0,1,0,36,0,36,0,73,0,73
0.0,2005,0.0,5,1,23,11,24,9,52,21,73
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,5,0,8,0,13,0,13
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,9,0,25,12,16,10,50,22,72
0.0,2005,0.0,0,1,0,2,0,1,0,4,4
0.0,2005,0.0,0,0,15,0,7,0,22,0,22
0.0,2005,0.0,0,0,2,0,1,0,3,0,3
0.0,2005,0.0,0,0,14,1,17,1,31,2,33
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,6,0,117,1,124,1,247,2,249
0.0,2005,0.0,22,2,372,49,391,47,785,98,883
0.0,2006,0.0,3,0,11,2,22,0,36,2,38
0.0,2006,0.0,1,0,27,2,34,3,62,5,67
0.0,2006,0.0,0,0,1,1,3,1,4,2,6
0.0,2006,0.0,2,0,16,0,18,0,36,0,36
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,2,0,16,0,18,0,36,0,36
0.0,2006,0.0,1,0,7,2,13,0,21,2,23
0.0,2006,0.0,1,0,4,1,5,0,10,1,11
0.0,2006,0.0,0,0,3,1,8,0,11,1,12
0.0,2006,0.0,0,0,4,0,9,0,13,0,13
0.0,2006,0.0,0,0,1,0,1,0,2,0,2
0.0,2006,0.0,0,0,7,0,10,0,17,0,17
0.0,2006,0.0,1,0,15,0,16,0,32,0,32
0.0,2006,0.0,5,0,40,0,47,0,92,0,92
0.0,2006,0.0,0,0,4,0,22,0,26,0,26
0.0,2006,0.0,5,0,36,0,25,0,66,0,66
0.0,2006,0.0,3,0,32,5,42,10,77,15,92
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,3,0,2,0,5,0,5
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,1,0,6,0,7,0,7
0.0,2006,0.0,4,0,60,6,79,7,143,13,156
0.0,2006,0.0,0,0,0,1,1,2,1,3,4
0.0,2006,0.0,0,0,4,0,3,0,7,0,7
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,1,1,0,2,1,3,4
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,6,0,7,0,13,0,13
0.0,2006,0.0,3,0,89,2,130,0,222,2,224
0.0,2006,0.0,23,0,325,22,443,25,791,47,838
0.0,2007,0.0,0,0,9,0,17,0,26,0,26
0.0,2007,0.0,0,0,5,0,14,0,19,0,19
0.0,2007,0.0,0,0,0,0,2,0,2,0,2
0.0,2007,0.0,0,0,1,0,16,0,17,0,17
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,1,0,16,0,17,0,17
0.0,2007,0.0,0,0,0,0,12,0,12,0,12
0.0,2007,0.0,0,0,0,0,3,0,3,0,3
0.0,2007,0.0,0,0,0,0,9,0,9,0,9
0.0,2007,0.0,0,0,0,0,4,0,4,0,4
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,10,0,10,0,10
0.0,2007,0.0,0,0,3,0,25,0,28,0,28
0.0,2007,0.0,2,0,3,0,102,0,107,0,107
0.0,2007,0.0,0,0,0,0,18,0,18,0,18
0.0,2007,0.0,2,0,3,0,84,0,89,0,89
0.0,2007,0.0,1,0,2,0,45,0,48,0,48
0.0,2007,0.0,0,0,0,0,5,0,5,0,5
0.0,2007,0.0,0,0,0,0,5,0,5,0,5
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,2,0,0,0,2,0,2
0.0,2007,0.0,0,0,7,0,78,0,85,0,85
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,3,0,3,0,3
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,3,0,18,0,73,0,94,0,94
0.0,2007,0.0,6,0,50,0,411,0,467,0,467
0.0,2008,0.0,0,0,9,0,12,1,21,1,22
0.0,2008,0.0,0,0,1,0,10,0,11,0,11
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,22,0,9,0,31,0,31
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,22,0,9,0,31,0,31
0.0,2008,0.0,0,0,0,0,8,5,8,5,13
0.0,2008,0.0,0,0,0,0,1,0,1,0,1
0.0,2008,0.0,0,0,0,0,7,5,7,5,12
0.0,2008,0.0,0,0,8,0,26,0,34,0,34
0.0,2008,0.0,0,0,2,0,1,0,3,0,3
0.0,2008,0.0,0,0,5,0,14,0,19,0,19
0.0,2008,0.0,0,0,13,0,16,0,29,0,29
0.0,2008,0.0,0,0,25,1,77,4,102,5,107
0.0,2008,0.0,0,0,2,0,14,0,16,0,16
0.0,2008,0.0,0,0,23,1,63,4,86,5,91
0.0,2008,0.0,0,0,20,0,27,0,47,0,47
0.0,2008,0.0,0,0,0,0,2,0,2,0,2
0.0,2008,0.0,0,0,0,0,1,0,1,0,1
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,3,0,3,0,3
0.0,2008,0.0,0,0,18,0,41,2,59,2,61
0.0,2008,0.0,0,0,0,0,2,1,2,1,3
0.0,2008,0.0,0,0,3,0,6,0,9,0,9
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,2,0,1,0,3,0,3
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,32,1,46,1,78,2,80
0.0,2008,0.0,0,0,160,2,302,14,462,16,478
0.0,2009,0.0,1,0,21,5,38,5,60,10,70
0.0,2009,0.0,0,0,14,0,20,0,34,0,34
0.0,2009,0.0,0,0,0,0,1,0,1,0,1
0.0,2009,0.0,0,0,21,0,40,0,61,0,61
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,21,0,40,0,61,0,61
0.0,2009,0.0,0,0,9,0,18,0,27,0,27
0.0,2009,0.0,0,0,3,0,7,0,10,0,10
0.0,2009,0.0,0,0,6,0,11,0,17,0,17
0.0,2009,0.0,0,0,2,0,12,0,14,0,14
0.0,2009,0.0,0,0,3,0,0,0,3,0,3
0.0,2009,0.0,0,0,4,0,14,0,18,0,18
0.0,2009,0.0,0,0,2,0,9,0,11,0,11
0.0,2009,0.0,6,0,51,9,58,5,115,14,129
0.0,2009,0.0,0,0,11,0,14,0,25,0,25
0.0,2009,0.0,6,0,40,9,44,5,90,14,104
0.0,2009,0.0,0,0,37,0,29,0,66,0,66
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,1,0,0,0,1,0,2,0,2
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,5,0,1,0,6,0,6
0.0,2009,0.0,3,0,45,5,44,2,92,7,99
0.0,2009,0.0,0,0,10,0,6,0,16,0,16
0.0,2009,0.0,0,0,10,0,2,0,12,0,12
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,5,1,0,1,5,6
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,0,0,0,0,0,0,0,0,0
0.0,2009,0.0,5,0,47,0,96,5,148,5,153
0.0,2009,0.0,16,0,281,24,390,17,687,41,728
0.0,2010,0.0,0,0,2,0,4,0,6,0,6
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,3,0,3,0,6,0,6
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,3,0,3,0,6,0,6
0.0,2010,0.0,0,0,3,14,2,8,5,22,27
0.0,2010,0.0,0,0,0,14,0,8,0,22,22
0.0,2010,0.0,0,0,3,0,2,0,5,0,5
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,1,0,1,0,1
0.0,2010,0.0,0,0,3,0,13,0,16,0,16
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,3,0,13,0,16,0,16
0.0,2010,0.0,0,0,0,0,4,0,4,0,4
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,2,0,2,0,2
0.0,2010,0.0,0,0,0,0,3,0,3,0,3
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,0,0,0,3,0,0,0,3,3
0.0,2010,0.0,0,0,0,0,0,0,0,0,0
0.0,2010,0.0,1,0,9,0,18,0,28,0,28
0.0,2010,0.0,1,0,20,17,50,8,71,25,96
0.0,2001,0.0,1,1,10,1,2,0,13,2,15
0.0,2001,0.0,0,0,2,0,1,0,3,0,3
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,5,0,2,0,7,0,7
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,5,0,2,0,7,0,7
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,2,0,0,0,2,0,2
0.0,2001,0.0,0,0,2,0,0,0,2,0,2
0.0,2001,0.0,3,0,13,1,5,0,21,1,22
0.0,2001,0.0,8,0,40,1,5,0,53,1,54
0.0,2001,0.0,13,0,52,7,19,0,84,7,91
0.0,2001,0.0,1,0,6,0,2,0,9,0,9
0.0,2001,0.0,12,0,46,7,17,0,75,7,82
0.0,2001,0.0,0,0,12,0,8,0,20,0,20
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,1,0,2,0,3,0,3
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,200,3,172,3,8,1,380,7,387
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,2,0,1,0,3,0,3
0.0,2001,0.0,0,0,1,0,0,0,1,0,1
0.0,2001,0.0,1,0,16,0,0,31,17,31,48
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,0,0,0,0,0,0,0,0,0
0.0,2001,0.0,23,0,6,3,3,0,32,3,35
0.0,2001,0.0,249,4,336,16,56,32,641,52,693
0.0,2002,0.0,2,0,7,0,8,0,17,0,17
0.0,2002,0.0,0,0,3,0,2,0,5,0,5
0.0,2002,0.0,0,0,0,1,0,0,0,1,1
0.0,2002,0.0,0,0,1,0,1,0,2,0,2
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,1,0,1,0,2,0,2
0.0,2002,0.0,0,0,0,1,1,0,1,1,2
0.0,2002,0.0,0,0,0,0,1,0,1,0,1
0.0,2002,0.0,0,0,0,1,0,0,0,1,1
0.0,2002,0.0,2,0,0,0,0,0,2,0,2
0.0,2002,0.0,0,0,0,0,1,0,1,0,1
0.0,2002,0.0,0,0,1,0,5,0,6,0,6
0.0,2002,0.0,1,0,25,0,27,0,53,0,53
0.0,2002,0.0,1,0,67,2,35,0,103,2,105
0.0,2002,0.0,0,0,10,0,5,0,15,0,15
0.0,2002,0.0,1,0,57,2,30,0,88,2,90
0.0,2002,0.0,1,0,5,0,5,0,11,0,11
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,10,0,16,0,26,0,26
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,1,0,1,0,1
0.0,2002,0.0,0,0,0,0,0,2,0,2,2
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,0,0,0,0,0,0,0,0,0
0.0,2002,0.0,1,0,13,0,16,1,30,1,31
0.0,2002,0.0,8,0,132,4,118,3,258,7,265
0.0,2003,0.0,1,0,3,0,2,0,6,0,6
0.0,2003,0.0,0,0,4,0,1,0,5,0,5
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,1,0,1,0,1
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,1,0,1,0,1
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,5,0,0,4,5,4,9
0.0,2003,0.0,15,0,60,0,19,0,94,0,94
0.0,2003,0.0,17,0,66,4,11,0,94,4,98
0.0,2003,0.0,0,0,12,0,1,0,13,0,13
0.0,2003,0.0,17,0,54,4,10,0,81,4,85
0.0,2003,0.0,0,0,11,1,7,0,18,1,19
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,4,0,26,2,15,3,45,5,50
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,2,0,2,0,2
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,2,0,2,2
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,0,0,0,0,0,0,0
0.0,2003,0.0,0,0,10,0,2,2,12,2,14
0.0,2003,0.0,37,0,185,7,60,11,282,18,300
0.0,2004,0.0,0,0,2,0,11,0,13,0,13
0.0,2004,0.0,0,0,2,0,5,0,7,0,7
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,1,0,5,0,6,0,6
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,1,0,5,0,6,0,6
0.0,2004,0.0,0,0,8,1,1,0,9,1,10
0.0,2004,0.0,0,0,1,1,0,0,1,1,2
0.0,2004,0.0,0,0,7,0,1,0,8,0,8
0.0,2004,0.0,0,0,2,0,0,0,2,0,2
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,3,0,5,0,8,0,8
0.0,2004,0.0,0,0,47,3,23,0,70,3,73
0.0,2004,0.0,7,2,103,7,73,0,183,9,192
0.0,2004,0.0,0,0,18,0,18,0,36,0,36
0.0,2004,0.0,7,2,85,7,55,0,147,9,156
0.0,2004,0.0,0,0,1,0,8,0,9,0,9
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,2,0,2,0,4,0,4
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,3,0,19,2,38,6,60,8,68
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,0,0,0,0,0,0,0
0.0,2004,0.0,0,0,5,0,20,4,25,4,29
0.0,2004,0.0,10,2,195,13,191,10,396,25,421
0.0,2005,0.0,0,0,4,1,4,0,8,1,9
0.0,2005,0.0,0,0,2,0,1,0,3,0,3
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,1,0,1,0,1
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,1,0,1,0,1
0.0,2005,0.0,0,0,1,0,0,0,1,0,1
0.0,2005,0.0,0,0,1,0,0,0,1,0,1
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,1,0,1,0,1
0.0,2005,0.0,0,0,4,0,0,0,4,0,4
0.0,2005,0.0,0,0,1,0,1,0,2,0,2
0.0,2005,0.0,4,0,48,0,13,3,65,3,68
0.0,2005,0.0,11,1,67,2,31,2,109,5,114
0.0,2005,0.0,1,0,9,0,5,0,15,0,15
0.0,2005,0.0,10,1,58,2,26,2,94,5,99
0.0,2005,0.0,0,0,0,1,5,0,5,1,6
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,1,0,2,0,3,0,3
0.0,2005,0.0,0,0,13,1,4,0,17,1,18
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,0,0,0,0,0,0,0
0.0,2005,0.0,0,0,5,0,1,0,6,0,6
0.0,2005,0.0,15,1,146,5,64,5,225,11,236
0.0,2006,0.0,0,0,4,0,6,0,10,0,10
0.0,2006,0.0,0,0,6,2,18,0,24,2,26
0.0,2006,0.0,0,0,1,0,0,0,1,0,1
0.0,2006,0.0,0,0,3,0,11,0,14,0,14
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,3,0,11,0,14,0,14
0.0,2006,0.0,0,0,1,0,1,0,2,0,2
0.0,2006,0.0,0,0,1,0,1,0,2,0,2
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,3,0,12,0,15,0,15
0.0,2006,0.0,0,0,0,0,12,0,12,0,12
0.0,2006,0.0,0,0,7,0,25,0,32,0,32
0.0,2006,0.0,3,0,58,0,33,0,94,0,94
0.0,2006,0.0,3,1,65,0,76,2,144,3,147
0.0,2006,0.0,0,0,14,0,17,0,31,0,31
0.0,2006,0.0,3,1,51,0,59,2,113,3,116
0.0,2006,0.0,0,0,7,0,11,0,18,0,18
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,18,1,54,1,72,2,74
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,3,1,2,0,5,1,6
0.0,2006,0.0,0,0,1,0,0,0,1,0,1
0.0,2006,0.0,0,0,1,0,1,0,2,0,2
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,3,1,28,1,31,2,33
0.0,2006,0.0,6,1,181,5,290,4,477,10,487
0.0,2007,0.0,0,0,7,1,10,2,17,3,20
0.0,2007,0.0,0,0,3,0,17,0,20,0,20
0.0,2007,0.0,0,0,0,0,2,0,2,0,2
0.0,2007,0.0,0,0,0,0,10,0,10,0,10
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,10,0,10,0,10
0.0,2007,0.0,0,0,0,0,4,0,4,0,4
0.0,2007,0.0,0,0,0,0,2,0,2,0,2
0.0,2007,0.0,0,0,0,0,2,0,2,0,2
0.0,2007,0.0,0,0,1,0,2,0,3,0,3
0.0,2007,0.0,0,0,0,0,6,0,6,0,6
0.0,2007,0.0,1,0,6,0,23,1,30,1,31
0.0,2007,0.0,4,0,51,1,33,1,88,2,90
0.0,2007,0.0,3,0,97,0,70,3,170,3,173
0.0,2007,0.0,0,0,21,0,13,0,34,0,34
0.0,2007,0.0,3,0,76,0,57,3,136,3,139
0.0,2007,0.0,0,0,12,0,16,0,28,0,28
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,2,0,3,0,5,0,5
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,1,0,1,0,1
0.0,2007,0.0,0,0,16,0,35,0,51,0,51
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,1,0,8,0,9,0,9
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,2,0,2,0,2
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,9,1,32,7,41,8,49
0.0,2007,0.0,8,0,205,3,274,14,487,17,504
0.0,2008,0.0,0,0,13,0,20,1,33,1,34
0.0,2008,0.0,0,0,6,0,21,0,27,0,27
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,4,0,5,0,9,0,9
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,4,0,5,0,9,0,9
0.0,2008,0.0,0,0,1,0,0,0,1,0,1
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,1,0,0,0,1,0,1
0.0,2008,0.0,1,0,6,0,7,0,14,0,14
0.0,2008,0.0,0,0,0,0,9,0,9,0,9
0.0,2008,0.0,3,0,16,0,35,0,54,0,54
0.0,2008,0.0,2,0,47,0,50,2,99,2,101
0.0,2008,0.0,7,0,51,0,55,1,113,1,114
0.0,2008,0.0,4,0,14,0,18,0,36,0,36
0.0,2008,0.0,3,0,37,0,37,1,77,1,78
0.0,2008,0.0,0,0,9,0,16,1,25,1,26
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,1,0,0,0,1,0,1
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,1,0,13,0,12,2,26,2,28
0.0,2008,0.0,0,0,0,0,0,1,0,1,1
0.0,2008,0.0,0,0,1,0,3,0,4,0,4
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
