STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING_ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES,STATES_UTS,ATTEMPT_TO_COMMIT_MURDER,ATTEMPT_TO_COMMIT_CULPABLE_HOMICIDE,CUSTODIAL_GANG_RAPE,CUSTODIAL_OTHER_RAPE,RAPE_OTHER_THAN_CUSTODIAL,RAPE_GANG_RAPE,RAPE_OTHERS,ATTEMPT_TO_COMMIT_RAPE,KIDNAPPING_ABDUCTION_TOTAL,KIDNAPPING_ABDUCTION_IN_ORDER_TO_MURDER,KIDNAPPING_FOR_RANSOM,KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,OTHER_KIDNAPPING,DACOITY_WITH_MURDER,OTHER_DACOITY,MAKING_PREPARATION_AND_ASSEMBLY_FOR_COMMITTING_DACOITY,CRIMINAL_TRESPASS_BURGLARY,CRIMINAL_TRESPASS_OR_BURGLARY,HOUSE_TRESPASS_HOUSE_BREAKING,OTHER_THEFTS,UNLAWFUL_ASSEMBLY,RIOTS_COMMUNAL,RIOTS_INDUSTRIAL,RIOTS_POLITICAL,RIOTS_CASTE_CONFLICT,RIOTS_SC_STS_VS_NON_SCS_STS,RIOTS_OTHER_CASTE_CONFLICT,RIOTS_AGRARIAN,RIOTS_STUDENTS,RIOTS_SECTARIAN,RIOTS_OTHERS,FORGERY,COUNTERFEITING,COUNTERFEIT_OFFENCES_RELATED_TO_COUNTERFEIT_COIN,COUNTERFEITING_GOVERNMENT_STAMP,COUNTERFEIT_CURRENCY_BANK_NOTES,COUNTERFEITING_CURRENCY_NOTES_BANK_NOTES,USING_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,POSSESSION_OF_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,MAKING_OR_POSSESSING_MATERIALS_FOR_FORGED_CURRENCY_BANK_NOTES,MAKING_OR_USING_DOCUMENTS_RESEMBLING_CURRENCY,GRIEVOUS_HURT,HURT,ACID_ATTACK,ATTEMPT_TO_ACID_ATTACK,SEXUAL_HARASSMENT,ASSAULT_OR_USE_OF_CRIMINAL_FORCE_TO_WOMEN_WITH_INTENT_TO_DISROBE,VOYEURISM,STALKING,OTHER_ASSAULT_ON_WOMEN,INSULT_TO_THE_MODESTY_OF_WOMEN,AT_OFFICE_PREMISES,OTHER_PLACES_RELATED_TO_WORK,IN_PUBLIC_TRANSPORT_SYSTEM,"PLACES_OTHER_THAN_231,_232_233",IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRY,DEATHS_DUE_TO_NEGLIGENT_DRIVING_ACT,DEATHS_DUE_TO_OTHER_CAUSES,OFFENCES_AGAINST_STATE,SEDITION,OTHER_OFFENCES_AGAINST_STATE,OFFENCES_PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,"IMPUTATION,_ASSERTIONS_PREJUDICIAL_TO_NATIONAL_INTEGRATION",EXTORTION,DISCLOSURE_OF_IDENTITY_OF_VICTIMS,INCIDENCE_OF_RASH_DRIVING,HUMANTRAFFICKING,UNNATURAL_OFFENCE,TOTAL_COGNIZABLE_IPC_CRIMES,TOTAL_CRIMES,CRIME_YOY_CHANGE,CRIME_3YR_AVG,RISK_LABEL,RISK_CODE,DISTRICT_ENCODED,LAT,LON,VIOLENT_CRIME_INDEX,WOMEN_CRIME_INDEX,PROPERTY_CRIME_INDEX,IS_SPIKE,DISTRICT_NORM,DISTRICT_CENSUS,POPULATION,POP_MALE,POP_FEMALE,POP_URBAN,POP_RURAL,POP_SC,POP_ST,LITERATE,WORKERS_TOTAL,LITERACY_RATE,SEX_RATIO,URBANIZATION_RATE,SC_PERCENTAGE,ST_PERCENTAGE,WORKER_PARTICIPATION,VULNERABILITY_INDEX,MURDER_PER_LAKH,RAPE_PER_LAKH,KIDNAPPING_ABDUCTION_PER_LAKH,TOTAL_CRIMES_PER_LAKH,THEFT_PER_LAKH,BURGLARY_PER_LAKH,DOWRY_DEATHS_PER_LAKH,VIOLENT_CRIME_INDEX_PER_LAKH,WOMEN_CRIME_INDEX_PER_LAKH,PROPERTY_CRIME_INDEX_PER_LAKH
KARNATAKA,HASSAN,2007,54,35.0,1,13,0,13.0,15,9.0,6.0,2,0.0,30,191.0,278,111,167.0,130,5,99,0.0,0,1032.0,11,77,0.0,83,0.0,0,2475,4531.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9368.0,5.22,8946.7,LOW,0,17,13.0072,76.0962,114,184,684.0,0,HASSAN,HASSAN,1776421.0,883667.0,892754.0,0.0,0.0,345031.0,32329.0,1225256.0,903580.0,68.97,1010.3,0.0,19.42,1.82,50.87,48.78,3.04,0.73,0.84,527.35,15.65,10.75,0.62,6.42,10.36,38.5
KARNATAKA,HASSAN,2008,72,59.0,1,17,0,17.0,28,24.0,4.0,9,0.0,35,245.0,368,186,182.0,152,4,53,2.0,0,1002.0,8,76,0.0,79,1.0,0,2738,4949.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10311.0,10.07,9527.3,LOW,0,17,13.0072,76.0962,161,180,856.0,0,HASSAN,HASSAN,1776421.0,883667.0,892754.0,0.0,0.0,345031.0,32329.0,1225256.0,903580.0,68.97,1010.3,0.0,19.42,1.82,50.87,48.78,4.05,0.96,1.58,580.44,20.72,13.79,0.45,9.06,10.13,48.19
KARNATAKA,HASSAN,2009,59,48.0,2,22,0,22.0,22,15.0,7.0,23,5.0,54,237.0,364,164,200.0,161,9,85,3.0,0,1189.0,15,75,0.0,103,2.0,0,2664,5142.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10692.0,3.7,10123.7,LOW,0,17,13.0072,76.0962,180,215,859.0,0,HASSAN,HASSAN,1776421.0,883667.0,892754.0,0.0,0.0,345031.0,32329.0,1225256.0,903580.0,68.97,1010.3,0.0,19.42,1.82,50.87,48.78,3.32,1.24,1.24,601.88,20.49,13.34,0.84,10.13,12.1,48.36
KARNATAKA,HASSAN,2010,61,83.0,4,23,0,23.0,34,25.0,9.0,13,1.0,81,267.0,374,183,191.0,322,10,123,3.0,0,1432.0,14,134,0.0,180,0.0,0,3045,6204.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12839.0,20.08,11280.7,LOW,0,17,13.0072,76.0962,212,351,957.0,0,HASSAN,HASSAN,1776421.0,883667.0,892754.0,0.0,0.0,345031.0,32329.0,1225256.0,903580.0,68.97,1010.3,0.0,19.42,1.82,50.87,48.78,3.43,1.29,1.91,722.75,21.05,15.03,0.79,11.93,19.76,53.87
KARNATAKA,HASSAN,2011,56,87.0,4,27,0,27.0,27,25.0,2.0,10,3.0,99,290.0,408,241,167.0,194,9,113,1.0,0,1469.0,32,106,0.0,264,0.0,0,2872,6071.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12604.0,-1.83,12045.0,LOW,0,17,13.0072,76.0962,219,429,1061.0,0,HASSAN,HASSAN,1776421.0,883667.0,892754.0,0.0,0.0,345031.0,32329.0,1225256.0,903580.0,68.97,1010.3,0.0,19.42,1.82,50.87,48.78,3.15,1.52,1.52,709.52,22.97,16.32,1.8,12.33,24.15,59.73
KARNATAKA,HASSAN,2012,77,80.0,5,21,0,21.0,26,19.0,7.0,11,6.0,72,236.0,322,149,173.0,244,10,116,4.0,0,1351.0,5,120,1.0,155,0.0,0,2730,5592.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11553.0,-8.34,12332.0,LOW,0,17,13.0072,76.0962,207,301,833.0,0,HASSAN,HASSAN,1776421.0,883667.0,892754.0,0.0,0.0,345031.0,32329.0,1225256.0,903580.0,68.97,1010.3,0.0,19.42,1.82,50.87,48.78,4.33,1.18,1.46,650.35,18.13,13.29,0.28,11.65,16.94,46.89
Karnataka,HASSAN,2013,57,92.0,4,61,0,61.0,57,47.0,10.0,3,1.0,52,224.0,415,227,188.0,170,12,114,2.0,19,1275.0,12,182,0.0,157,0.0,0,2524,5433.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11399.0,-1.33,11852.0,LOW,0,17,13.0072,76.0962,230,412,992.0,0,HASSAN,HASSAN,1776421.0,883667.0,892754.0,0.0,0.0,345031.0,32329.0,1225256.0,903580.0,68.97,1010.3,0.0,19.42,1.82,50.87,48.78,3.21,3.43,3.21,641.68,23.36,12.61,0.68,12.95,23.19,55.84
KARNATAKA,HAVERI,2001,24,17.0,4,3,0,3.0,12,11.0,1.0,7,0.0,10,85.0,111,21,90.0,260,9,20,2.0,0,393.0,5,42,0.0,32,0.0,0,1175,2211.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4548.0,0.0,4548.0,LOW,0,18,,,56,82,246.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.5,0.19,0.75,284.66,6.95,5.32,0.31,3.51,5.13,15.4
KARNATAKA,HAVERI,2002,18,19.0,2,2,0,2.0,10,7.0,3.0,5,0.0,8,69.0,107,25,82.0,276,10,23,2.0,0,300.0,4,27,0.0,18,0.0,0,1055,1955.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4029.0,-11.41,4288.5,LOW,0,18,,,43,51,234.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.13,0.13,0.63,252.18,6.7,4.32,0.25,2.69,3.19,14.65
KARNATAKA,HAVERI,2003,25,8.0,0,3,0,3.0,8,6.0,2.0,8,0.0,4,59.0,113,23,90.0,239,15,20,0.0,0,252.0,1,33,0.0,17,0.0,0,1022,1827.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.0,-6.23,4118.3,LOW,0,18,,,48,54,230.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.56,0.19,0.5,236.47,7.07,3.69,0.06,3.0,3.38,14.4
KARNATAKA,HAVERI,2004,25,11.0,0,9,0,9.0,7,0.0,7.0,1,0.0,4,66.0,115,24,91.0,252,9,17,1.0,0,284.0,2,28,0.0,25,0.0,0,1114,1970.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4071.0,7.76,3959.3,LOW,0,18,,,46,64,231.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.56,0.56,0.44,254.81,7.2,4.13,0.13,2.88,4.01,14.46
KARNATAKA,HAVERI,2005,25,8.0,2,4,0,4.0,6,6.0,0.0,2,0.0,3,67.0,117,29,88.0,233,9,14,0.0,0,255.0,4,27,0.0,22,0.0,0,1090,1888.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903.0,-4.13,3917.3,LOW,0,18,,,40,57,236.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.56,0.25,0.38,244.29,7.32,4.19,0.25,2.5,3.57,14.77
KARNATAKA,HAVERI,2006,27,10.0,2,5,0,5.0,13,4.0,9.0,11,0.0,8,75.0,100,28,72.0,173,7,26,5.0,0,198.0,1,37,0.0,17,0.0,173,951,1839.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3796.0,-2.74,3923.3,LOW,0,18,,,64,60,236.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.69,0.31,0.81,237.6,6.26,4.69,0.06,4.01,3.76,14.77
KARNATAKA,HAVERI,2007,17,21.0,3,8,0,8.0,21,6.0,15.0,4,0.0,5,93.0,95,33,62.0,197,11,33,6.0,0,249.0,5,35,0.0,27,0.0,169,1044,2043.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4210.0,10.91,3969.7,LOW,0,18,,,55,75,265.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.06,0.5,1.31,263.51,5.95,5.82,0.31,3.44,4.69,16.59
KARNATAKA,HAVERI,2008,31,23.0,2,5,0,5.0,12,0.0,12.0,5,1.0,9,72.0,118,42,76.0,218,10,53,0.0,0,276.0,0,48,0.0,33,0.0,193,1213,2322.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4779.0,13.52,4261.7,LOW,0,18,,,62,86,295.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.94,0.31,0.75,299.12,7.39,4.51,0.0,3.88,5.38,18.46
KARNATAKA,HAVERI,2009,21,27.0,2,5,0,5.0,14,0.0,14.0,8,0.0,16,89.0,137,66,71.0,212,7,27,2.0,0,255.0,3,50,0.0,47,0.0,0,1217,2139.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4434.0,-7.22,4474.3,LOW,0,18,,,64,105,326.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.31,0.31,0.88,277.53,8.57,5.57,0.19,4.01,6.57,20.4
KARNATAKA,HAVERI,2010,28,23.0,4,6,0,6.0,23,0.0,23.0,3,0.0,10,64.0,126,57,69.0,220,10,46,0.0,0,303.0,2,65,0.0,65,0.0,0,1247,2245.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.0,4.76,4619.3,LOW,0,18,,,70,138,303.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.75,0.38,1.44,290.74,7.89,4.01,0.13,4.38,8.64,18.97
KARNATAKA,HAVERI,2011,23,27.0,1,13,0,13.0,22,0.0,22.0,3,1.0,10,71.0,106,49,57.0,256,12,50,0.0,0,302.0,0,76,0.0,74,0.0,181,1128,2356.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4853.0,4.48,4644.0,LOW,0,18,,,71,163,288.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.44,0.81,1.38,303.76,6.63,4.44,0.0,4.44,10.2,18.03
KARNATAKA,HAVERI,2012,19,24.0,0,12,0,12.0,18,0.0,18.0,1,1.0,10,95.0,113,52,61.0,251,7,59,1.0,0,296.0,3,72,0.0,68,0.0,211,1072,2333.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4809.0,-0.91,4769.0,LOW,0,18,,,60,155,326.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.19,0.75,1.13,301.0,7.07,5.95,0.19,3.76,9.7,20.4
Karnataka,HAVERI,2013,16,31.0,0,18,0,18.0,14,0.0,14.0,5,1.0,20,76.0,145,81,64.0,254,12,49,0.0,0,251.0,1,80,0.0,55,0.0,239,890,2157.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4491.0,-6.61,4717.7,LOW,0,18,,,73,154,363.0,0,HAVERI,HAVERI,1597668.0,819128.0,778540.0,0.0,0.0,219976.0,141380.0,1085443.0,730066.0,67.94,950.4,0.0,13.77,8.85,45.7,49.61,1.0,1.13,0.88,281.1,9.08,4.76,0.06,4.57,9.64,22.72
KARNATAKA,K.G.F.,2001,20,22.0,3,1,0,1.0,12,7.0,5.0,4,0.0,6,94.0,108,19,89.0,73,0,12,1.0,0,256.0,4,12,0.0,20,0.0,0,258,906.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.0,0.0,1933.0,LOW,0,19,,,43,37,233.0,0,K.G.F.,,,,,,,,,,,,,,,,,,,,,,,,,,,
